     51 1027583428837321219 lcc2-12
     17 1027583428837321219 lcc2-13
     14 1027583428837321219 lcc2-14
      6 1027583428837321219 lcc2-15
     18 1027583428837321219 lcc2-19
     19 1027583428837321219 lcc2-20
     11 1027583428837321219 lcc2-21
      6 1027583428837321219 lcc2-25
     10 1027583428837321219 lcc2-27
      1 1027583428837321219 lcc2-28
     21 1027583428837321219 lcc2-29
      6 1027583428837321219 lcc2-30
      7 1027583428837321219 lcc2-31
     20 1027583428837321219 lcc2-32
     22 1027583428837321219 lcc2-33
     39 1027583428837321219 lcc2-34
     10 1027583428837321219 lcc2-35
     79 1027583428837321219 lcc2-36
     34 1027583428837321219 lcc2-37
     38 1027583428837321219 lcc2-38
      6 1027583428837321219 lcc2-39
     42 1027583428837321219 lcc2-40
      1 -1032669786755676353 lcc2-01
     15 -1032669786755676353 lcc2-02
     39 -1032669786755676353 lcc2-03
      6 -1032669786755676353 lcc2-04
     40 -1032669786755676353 lcc2-05
     62 -1032669786755676353 lcc2-10
     46 -1032669786755676353 lcc2-11
     24 -1032669786755676353 lcc2-12
     49 -1032669786755676353 lcc2-13
     22 -1032669786755676353 lcc2-14
      1 -1032669786755676353 lcc2-15
      1 -1032669786755676353 lcc2-17
     10 -1032669786755676353 lcc2-18
      3 -1032669786755676353 lcc2-19
      6 -1032669786755676353 lcc2-21
     13 -1032669786755676353 lcc2-23
     10 -1032669786755676353 lcc2-24
     10 -1032669786755676353 lcc2-28
      7 -1032669786755676353 lcc2-33
     13 1035326727017226847 lcc2-03
     28 1035326727017226847 lcc2-04
      1 1035326727017226847 lcc2-05
     11 1035326727017226847 lcc2-09
      1 1035326727017226847 lcc2-10
     32 1035326727017226847 lcc2-12
     49 1035326727017226847 lcc2-13
     13 1035326727017226847 lcc2-14
      1 1035326727017226847 lcc2-15
     11 1035326727017226847 lcc2-16
      4 1035326727017226847 lcc2-17
      3 1035326727017226847 lcc2-18
      8 1035326727017226847 lcc2-20
     29 1035326727017226847 lcc2-21
     12 1035326727017226847 lcc2-22
     60 1035326727017226847 lcc2-23
     12 1035326727017226847 lcc2-24
     12 1035326727017226847 lcc2-28
     13 1035326727017226847 lcc2-29
      5 1035326727017226847 lcc2-30
     14 1035326727017226847 lcc2-32
     12 1035326727017226847 lcc2-34
     25 1035326727017226847 lcc2-35
     26 1035326727017226847 lcc2-36
     10 1035326727017226847 lcc2-38
      4 1035326727017226847 lcc2-39
     19 1051578233163498435 lcc2-01
      8 1051578233163498435 lcc2-02
     29 1051578233163498435 lcc2-03
     11 1051578233163498435 lcc2-04
      9 1051578233163498435 lcc2-05
     33 1051578233163498435 lcc2-06
     18 1051578233163498435 lcc2-09
     16 1051578233163498435 lcc2-10
     17 1051578233163498435 lcc2-11
     31 1051578233163498435 lcc2-12
     76 1051578233163498435 lcc2-13
     11 1051578233163498435 lcc2-14
      2 1051578233163498435 lcc2-15
      9 1051578233163498435 lcc2-16
     10 1051578233163498435 lcc2-17
      8 1051578233163498435 lcc2-18
     14 1051578233163498435 lcc2-19
     23 1051578233163498435 lcc2-20
      1 1051578233163498435 lcc2-21
     32 1051578233163498435 lcc2-22
     33 1051578233163498435 lcc2-23
     15 1051578233163498435 lcc2-24
     68 1051578233163498435 lcc2-25
     14 1051578233163498435 lcc2-27
     16 1051578233163498435 lcc2-28
      6 1051578233163498435 lcc2-30
     10 1051578233163498435 lcc2-31
     15 1051578233163498435 lcc2-32
     59 1051578233163498435 lcc2-34
     27 1051578233163498435 lcc2-35
      8 1051578233163498435 lcc2-36
     28 1051578233163498435 lcc2-37
     14 1051578233163498435 lcc2-38
     23 1051578233163498435 lcc2-39
     12 1051578233163498435 lcc2-40
      4 -1056558791802228057 lcc2-01
     15 -1056558791802228057 lcc2-03
     21 -1056558791802228057 lcc2-05
      5 -1056558791802228057 lcc2-10
      3 -1056558791802228057 lcc2-11
      7 -1056558791802228057 lcc2-13
     16 -1056558791802228057 lcc2-14
     11 -1056558791802228057 lcc2-15
      3 -1056558791802228057 lcc2-17
      9 -1056558791802228057 lcc2-19
      2 -1056558791802228057 lcc2-28
     12 -1056558791802228057 lcc2-29
     18 -1056558791802228057 lcc2-30
      7 -1056558791802228057 lcc2-32
     45 -1056558791802228057 lcc2-33
      2 -1056558791802228057 lcc2-34
     15 -1056558791802228057 lcc2-36
      2 -1056558791802228057 lcc2-37
      8 -1056558791802228057 lcc2-38
     25 -1056558791802228057 lcc2-39
      9 -1059446735651333741 lcc2-04
      3 -1059446735651333741 lcc2-05
      2 -1059446735651333741 lcc2-11
      3 -1059446735651333741 lcc2-12
      7 -1059446735651333741 lcc2-15
     12 -1059446735651333741 lcc2-16
     14 -1059446735651333741 lcc2-17
      6 -1059446735651333741 lcc2-19
      4 -1059446735651333741 lcc2-20
      4 -1059446735651333741 lcc2-21
      7 -1059446735651333741 lcc2-22
      9 -1059446735651333741 lcc2-23
      9 -1059446735651333741 lcc2-26
     11 -1059446735651333741 lcc2-27
     21 -1059446735651333741 lcc2-29
      9 -1059446735651333741 lcc2-32
      3 -1059446735651333741 lcc2-33
      6 -1059446735651333741 lcc2-34
      7 -1059446735651333741 lcc2-36
      7 -1059446735651333741 lcc2-37
      8 -1059446735651333741 lcc2-38
     20 -1059446735651333741 lcc2-39
     11 -1086634677525316721 lcc2-01
     27 -1086634677525316721 lcc2-02
      7 -1086634677525316721 lcc2-04
     19 -1086634677525316721 lcc2-05
      8 -1086634677525316721 lcc2-11
     39 -1086634677525316721 lcc2-12
      7 -1086634677525316721 lcc2-13
      1 -1086634677525316721 lcc2-15
      5 -1086634677525316721 lcc2-16
      5 -1086634677525316721 lcc2-18
      5 -1086634677525316721 lcc2-19
     11 -1086634677525316721 lcc2-20
      3 -1086634677525316721 lcc2-21
     50 -1086634677525316721 lcc2-22
      1 -1086634677525316721 lcc2-23
      2 -1086634677525316721 lcc2-24
      8 -1086634677525316721 lcc2-25
      5 -1086634677525316721 lcc2-27
      3 -1086634677525316721 lcc2-28
      4 -1086634677525316721 lcc2-30
     13 -1086634677525316721 lcc2-31
      3 -1086634677525316721 lcc2-32
     13 -1086634677525316721 lcc2-33
     31 -1086634677525316721 lcc2-34
     58 -1086634677525316721 lcc2-35
     14 -1086634677525316721 lcc2-36
      3 -1086634677525316721 lcc2-38
     15 -1086634677525316721 lcc2-39
      9 -1086634677525316721 lcc2-40
     51 -109204268615734873 lcc2-03
     29 -109204268615734873 lcc2-05
      5 -109204268615734873 lcc2-09
     27 -109204268615734873 lcc2-10
     21 -109204268615734873 lcc2-11
     10 -109204268615734873 lcc2-12
     58 -109204268615734873 lcc2-14
     28 -109204268615734873 lcc2-15
     12 -109204268615734873 lcc2-16
      4 -109204268615734873 lcc2-17
      2 -109204268615734873 lcc2-18
     12 -109204268615734873 lcc2-19
     35 -109204268615734873 lcc2-22
      6 -109204268615734873 lcc2-24
      5 -109204268615734873 lcc2-25
     37 -109204268615734873 lcc2-26
     22 -109204268615734873 lcc2-27
     33 -109204268615734873 lcc2-29
     10 -109204268615734873 lcc2-31
     39 -109204268615734873 lcc2-32
     29 -109204268615734873 lcc2-34
     11 -109204268615734873 lcc2-37
     85 -109204268615734873 lcc2-39
      3 -109204268615734873 lcc2-40
     10 1098658417721117029 lcc2-02
      8 1098658417721117029 lcc2-04
     10 1098658417721117029 lcc2-05
      8 1098658417721117029 lcc2-12
     11 1098658417721117029 lcc2-15
     11 1098658417721117029 lcc2-16
      1 1098658417721117029 lcc2-17
     15 1098658417721117029 lcc2-18
     10 1098658417721117029 lcc2-20
      8 1098658417721117029 lcc2-29
     10 1098658417721117029 lcc2-30
     47 1098658417721117029 lcc2-31
     19 1098658417721117029 lcc2-32
     10 1098658417721117029 lcc2-36
      8 1098658417721117029 lcc2-39
      7 1098658417721117029 lcc2-40
      1 -1104094331771276211 lcc2-04
      6 -1104094331771276211 lcc2-11
     19 -1104495040666418577 lcc2-02
     12 -1104495040666418577 lcc2-03
     10 -1104495040666418577 lcc2-04
     36 -1104495040666418577 lcc2-05
      1 1126559537024283069 lcc2-01
      1 1126559537024283069 lcc2-05
      5 1126559537024283069 lcc2-06
      2 1126559537024283069 lcc2-09
      1 1126559537024283069 lcc2-10
      1 1126559537024283069 lcc2-11
      1 1126559537024283069 lcc2-12
      8 1126559537024283069 lcc2-19
      1 1126559537024283069 lcc2-23
     10 1126559537024283069 lcc2-37
     12 1140420612492407313 lcc2-01
     14 1140420612492407313 lcc2-02
     59 1140420612492407313 lcc2-03
      7 1140420612492407313 lcc2-05
      5 1140420612492407313 lcc2-06
     14 1140420612492407313 lcc2-09
      4 1140420612492407313 lcc2-10
     27 1140420612492407313 lcc2-11
     63 1140420612492407313 lcc2-12
    104 1140420612492407313 lcc2-13
     23 1140420612492407313 lcc2-14
      9 1140420612492407313 lcc2-15
      6 1140420612492407313 lcc2-16
     12 1140420612492407313 lcc2-17
      2 1140420612492407313 lcc2-19
      1 1140420612492407313 lcc2-20
     26 1140420612492407313 lcc2-21
     13 1140420612492407313 lcc2-22
     15 1140420612492407313 lcc2-23
      6 1140420612492407313 lcc2-24
      1 1140420612492407313 lcc2-25
      4 1140420612492407313 lcc2-26
      4 1140420612492407313 lcc2-27
      3 1140420612492407313 lcc2-28
      9 1140420612492407313 lcc2-29
      7 1140420612492407313 lcc2-30
     10 1140420612492407313 lcc2-31
     16 1140420612492407313 lcc2-32
      9 1140420612492407313 lcc2-33
     67 1140420612492407313 lcc2-34
      5 1140420612492407313 lcc2-35
     16 1140420612492407313 lcc2-36
     12 1140420612492407313 lcc2-37
      4 1140420612492407313 lcc2-38
     61 1140420612492407313 lcc2-39
     10 1140420612492407313 lcc2-40
      3 -1141043337789610117 lcc2-06
      9 -1141043337789610117 lcc2-09
      1 -1141043337789610117 lcc2-10
     22 -1141043337789610117 lcc2-11
      5 -1141043337789610117 lcc2-14
     17 -1141043337789610117 lcc2-16
     57 -1141043337789610117 lcc2-18
     76 -1141043337789610117 lcc2-19
     40 -1141043337789610117 lcc2-20
     57 -1141043337789610117 lcc2-21
     75 -1141043337789610117 lcc2-22
     58 -1141043337789610117 lcc2-23
     64 -1141043337789610117 lcc2-24
     24 -1141043337789610117 lcc2-25
     21 -1141043337789610117 lcc2-26
     25 -1141043337789610117 lcc2-27
     24 -1141043337789610117 lcc2-28
     11 -1141043337789610117 lcc2-29
     33 -1141043337789610117 lcc2-30
     28 -1141043337789610117 lcc2-31
      7 -1141043337789610117 lcc2-32
     23 -1141043337789610117 lcc2-33
     46 -1141043337789610117 lcc2-35
     15 -1141043337789610117 lcc2-36
     23 -1141043337789610117 lcc2-37
     20 -1141043337789610117 lcc2-38
     45 -1141043337789610117 lcc2-39
     18 -1141043337789610117 lcc2-40
      8 1142578749682903279 lcc2-01
     23 1142578749682903279 lcc2-11
     14 1142578749682903279 lcc2-12
     31 1142578749682903279 lcc2-13
     70 1142578749682903279 lcc2-14
     10 1142578749682903279 lcc2-15
     11 1142578749682903279 lcc2-16
     12 1142578749682903279 lcc2-17
     28 1142578749682903279 lcc2-18
      9 1142578749682903279 lcc2-23
     12 1142578749682903279 lcc2-24
     10 1142578749682903279 lcc2-27
     30 1142578749682903279 lcc2-28
     12 1142578749682903279 lcc2-30
      4 1142578749682903279 lcc2-31
     11 1142578749682903279 lcc2-35
      9 1142578749682903279 lcc2-36
      9 1142578749682903279 lcc2-37
     29 1142578749682903279 lcc2-38
      6 1159837808291596045 lcc2-02
      1 1159837808291596045 lcc2-13
      1 1159837808291596045 lcc2-15
     10 -1165120739662467545 lcc2-02
      7 -1165120739662467545 lcc2-03
      3 -1165120739662467545 lcc2-04
     29 -1165120739662467545 lcc2-09
      5 -1165120739662467545 lcc2-11
      8 -1165120739662467545 lcc2-12
     29 -1165120739662467545 lcc2-15
      9 -1165120739662467545 lcc2-17
     15 -1165120739662467545 lcc2-18
      3 -1165120739662467545 lcc2-19
     10 -1165120739662467545 lcc2-21
     18 -1165120739662467545 lcc2-22
     34 -1165120739662467545 lcc2-24
      6 -1165120739662467545 lcc2-25
     21 -1165120739662467545 lcc2-26
      6 -1165120739662467545 lcc2-27
     18 -1165120739662467545 lcc2-28
     21 -1165120739662467545 lcc2-30
     31 -1165120739662467545 lcc2-31
     10 -1165120739662467545 lcc2-32
      8 -1165120739662467545 lcc2-33
     24 -1165120739662467545 lcc2-34
     10 -1165120739662467545 lcc2-35
     20 -1165120739662467545 lcc2-36
     20 -1165120739662467545 lcc2-37
     32 -1165120739662467545 lcc2-38
     14 -1165120739662467545 lcc2-39
      1 -1168028110751775389 lcc2-06
      1 1175549391834618323 lcc2-01
     16 1175549391834618323 lcc2-02
     10 1175549391834618323 lcc2-06
      9 1175549391834618323 lcc2-12
     14 1175549391834618323 lcc2-16
     13 1175549391834618323 lcc2-17
     46 1175549391834618323 lcc2-18
     22 1175549391834618323 lcc2-19
     33 1175549391834618323 lcc2-20
      8 1175549391834618323 lcc2-22
     13 1175549391834618323 lcc2-23
     26 1175549391834618323 lcc2-26
     23 1175549391834618323 lcc2-27
     10 1175549391834618323 lcc2-30
      9 1175549391834618323 lcc2-34
     39 1175549391834618323 lcc2-38
     12 1175549391834618323 lcc2-39
     18 -1176678312895924793 lcc2-05
      6 -1176678312895924793 lcc2-10
      5 -1176678312895924793 lcc2-11
      2 -1176678312895924793 lcc2-12
     21 -1176678312895924793 lcc2-20
     36 -1176678312895924793 lcc2-21
      8 -1176678312895924793 lcc2-26
     10 -1176678312895924793 lcc2-29
     10 -1176678312895924793 lcc2-30
     13 -1176678312895924793 lcc2-32
     86 -1176678312895924793 lcc2-34
     10 -1176678312895924793 lcc2-35
      9 -1176678312895924793 lcc2-36
     12 -1176678312895924793 lcc2-37
     35 -1176678312895924793 lcc2-38
     52 -1176678312895924793 lcc2-39
     29 -1176678312895924793 lcc2-40
     23 -1178106220558975409 lcc2-04
     18 -1178106220558975409 lcc2-05
     15 -1178106220558975409 lcc2-09
      4 -1178106220558975409 lcc2-13
     10 -1178106220558975409 lcc2-14
      7 -1178106220558975409 lcc2-15
     37 -1178106220558975409 lcc2-16
     39 -1178106220558975409 lcc2-17
     34 -1178106220558975409 lcc2-19
      7 -1178106220558975409 lcc2-20
     11 -1178106220558975409 lcc2-23
     13 -1178106220558975409 lcc2-24
      5 -1178106220558975409 lcc2-28
     26 -1178106220558975409 lcc2-29
     20 -1178106220558975409 lcc2-30
     13 -1178106220558975409 lcc2-31
     37 -1178106220558975409 lcc2-32
      4 -1178106220558975409 lcc2-34
     10 -1178106220558975409 lcc2-35
     21 -1178106220558975409 lcc2-36
      8 -1178106220558975409 lcc2-37
      7 -1178106220558975409 lcc2-38
     24 -1178106220558975409 lcc2-39
      2 121050829274791469 lcc2-01
      2 121050829274791469 lcc2-05
      4 1214951252060253715 lcc2-03
      3 1214951252060253715 lcc2-04
      9 1214951252060253715 lcc2-06
     23 1214951252060253715 lcc2-10
     55 1214951252060253715 lcc2-11
    113 1214951252060253715 lcc2-12
    112 1214951252060253715 lcc2-13
     34 1214951252060253715 lcc2-14
     12 1214951252060253715 lcc2-15
     10 1214951252060253715 lcc2-16
     26 1214951252060253715 lcc2-18
      6 1214951252060253715 lcc2-19
      5 1214951252060253715 lcc2-21
     21 1214951252060253715 lcc2-24
      8 1214951252060253715 lcc2-26
     43 1214951252060253715 lcc2-27
     31 1214951252060253715 lcc2-31
     22 1214951252060253715 lcc2-34
      1 1214951252060253715 lcc2-35
     52 1214951252060253715 lcc2-37
     24 1218185135189179095 lcc2-24
     11 122198952939882511 lcc2-12
      4 122198952939882511 lcc2-19
      7 122198952939882511 lcc2-20
      1 1244840843434056831 lcc2-01
     17 1244840843434056831 lcc2-02
     79 1244840843434056831 lcc2-03
     24 1244840843434056831 lcc2-04
     63 1244840843434056831 lcc2-05
     23 1244840843434056831 lcc2-06
     15 1244840843434056831 lcc2-09
      2 1244840843434056831 lcc2-10
     12 1244840843434056831 lcc2-13
     12 1244840843434056831 lcc2-15
     40 1244840843434056831 lcc2-16
     44 1244840843434056831 lcc2-17
     19 1244840843434056831 lcc2-18
     44 1244840843434056831 lcc2-19
    201 1244840843434056831 lcc2-20
     46 1244840843434056831 lcc2-21
     28 1244840843434056831 lcc2-22
     87 1244840843434056831 lcc2-23
    118 1244840843434056831 lcc2-24
     78 1244840843434056831 lcc2-25
     76 1244840843434056831 lcc2-26
     67 1244840843434056831 lcc2-27
     37 1244840843434056831 lcc2-28
     14 1244840843434056831 lcc2-29
      8 1244840843434056831 lcc2-30
     23 1244840843434056831 lcc2-31
     11 1244840843434056831 lcc2-32
      4 1244840843434056831 lcc2-35
     12 1244840843434056831 lcc2-37
     40 1244840843434056831 lcc2-38
     88 1244840843434056831 lcc2-39
     25 1244840843434056831 lcc2-40
      1 1245513129406643379 lcc2-02
     11 1245513129406643379 lcc2-03
      1 1245513129406643379 lcc2-05
      5 1245513129406643379 lcc2-15
      1 -1247541124184707733 lcc2-11
      1 -1247541124184707733 lcc2-14
      9 -1247541124184707733 lcc2-21
      6 -1247541124184707733 lcc2-25
      1 -1247541124184707733 lcc2-27
      9 -1247541124184707733 lcc2-28
      9 -1247541124184707733 lcc2-31
      2 -1247541124184707733 lcc2-32
      4 -1247541124184707733 lcc2-38
      2 1248696463230223603 lcc2-02
     10 1256316233899222871 lcc2-16
     23 1256316233899222871 lcc2-32
      3 1262655033398698693 lcc2-18
      5 1262655033398698693 lcc2-23
     10 -1285433662741447357 lcc2-03
      7 -1285433662741447357 lcc2-04
      5 -1285433662741447357 lcc2-09
     27 -1285433662741447357 lcc2-10
      7 -1285433662741447357 lcc2-13
      6 -1285433662741447357 lcc2-15
     14 -1295385715789785269 lcc2-03
      7 -1295385715789785269 lcc2-05
      9 -1295385715789785269 lcc2-06
      1 -1295385715789785269 lcc2-09
      1 -1295385715789785269 lcc2-10
      6 -1295385715789785269 lcc2-12
      6 -1295385715789785269 lcc2-13
      3 -1295385715789785269 lcc2-15
     11 -1295385715789785269 lcc2-16
      2 -1295385715789785269 lcc2-17
     12 -1295385715789785269 lcc2-21
      7 -1295385715789785269 lcc2-23
     42 -1295385715789785269 lcc2-24
      6 -1295385715789785269 lcc2-25
     16 -1295385715789785269 lcc2-26
     10 -1295385715789785269 lcc2-27
      6 -1295385715789785269 lcc2-28
     23 -1295385715789785269 lcc2-29
      5 -1295385715789785269 lcc2-31
     87 -1295385715789785269 lcc2-33
      7 -1295385715789785269 lcc2-34
      4 -1295385715789785269 lcc2-35
     11 -1295385715789785269 lcc2-37
      7 -1295385715789785269 lcc2-39
     14 -1295385715789785269 lcc2-40
     35 -1297627361705755189 lcc2-01
     17 -1297627361705755189 lcc2-03
      2 -1297627361705755189 lcc2-04
      8 -1297627361705755189 lcc2-05
     18 -1297627361705755189 lcc2-06
      8 -1297627361705755189 lcc2-09
     45 -1297627361705755189 lcc2-10
     48 -1297627361705755189 lcc2-11
    151 -1297627361705755189 lcc2-12
    306 -1297627361705755189 lcc2-13
     41 -1297627361705755189 lcc2-14
     38 -1297627361705755189 lcc2-15
      9 -1297627361705755189 lcc2-16
      5 -1297627361705755189 lcc2-17
     32 -1297627361705755189 lcc2-18
     32 -1297627361705755189 lcc2-19
     26 -1297627361705755189 lcc2-20
     34 -1297627361705755189 lcc2-21
     39 -1297627361705755189 lcc2-22
     38 -1297627361705755189 lcc2-23
     53 -1297627361705755189 lcc2-24
     49 -1297627361705755189 lcc2-25
     35 -1297627361705755189 lcc2-26
     87 -1297627361705755189 lcc2-27
     40 -1297627361705755189 lcc2-28
     74 -1297627361705755189 lcc2-29
    105 -1297627361705755189 lcc2-30
     76 -1297627361705755189 lcc2-31
     77 -1297627361705755189 lcc2-32
     47 -1297627361705755189 lcc2-33
     42 -1297627361705755189 lcc2-34
      3 -1297627361705755189 lcc2-35
     16 -1297627361705755189 lcc2-36
     36 -1297627361705755189 lcc2-37
     78 -1297627361705755189 lcc2-38
     16 -1297627361705755189 lcc2-39
      1 -1297627361705755189 lcc2-40
     11 1314534357313533155 lcc2-01
     58 1314534357313533155 lcc2-02
      2 1314534357313533155 lcc2-03
      1 1314534357313533155 lcc2-04
     37 1314534357313533155 lcc2-05
     10 1314534357313533155 lcc2-06
      3 1314534357313533155 lcc2-09
      4 1314534357313533155 lcc2-10
      8 1314534357313533155 lcc2-11
      7 1314534357313533155 lcc2-13
      3 1314534357313533155 lcc2-15
      2 1314534357313533155 lcc2-16
      2 1314534357313533155 lcc2-21
      2 1314534357313533155 lcc2-22
      8 1314534357313533155 lcc2-29
     18 1314534357313533155 lcc2-30
     13 1314534357313533155 lcc2-32
     54 1314534357313533155 lcc2-33
      9 1314534357313533155 lcc2-34
      6 1314534357313533155 lcc2-35
      7 1314534357313533155 lcc2-38
      5 1314534357313533155 lcc2-39
      6 1314534357313533155 lcc2-40
     16 -1331438138389589569 lcc2-02
      1 -1331438138389589569 lcc2-03
      5 -1331438138389589569 lcc2-04
      8 -1331438138389589569 lcc2-05
      4 -1331438138389589569 lcc2-10
     24 -1331438138389589569 lcc2-11
      4 -1331438138389589569 lcc2-15
     20 -1331438138389589569 lcc2-16
      2 -1331438138389589569 lcc2-18
     14 -1331438138389589569 lcc2-19
      1 -1331438138389589569 lcc2-20
     26 -1331438138389589569 lcc2-21
     16 -1331438138389589569 lcc2-22
      4 -1331438138389589569 lcc2-24
      9 -1331438138389589569 lcc2-32
      9 -1331438138389589569 lcc2-34
     10 -1331438138389589569 lcc2-39
      4 -1331438138389589569 lcc2-40
     25 -1343902712107414181 lcc2-01
      1 -1343902712107414181 lcc2-02
     42 -1343902712107414181 lcc2-03
     36 -1343902712107414181 lcc2-05
      1 -1343902712107414181 lcc2-06
      6 -1343902712107414181 lcc2-09
      4 -1343902712107414181 lcc2-10
      3 -1343902712107414181 lcc2-12
     25 -1343902712107414181 lcc2-13
      3 -1343902712107414181 lcc2-15
      9 -1343902712107414181 lcc2-16
     11 -1343902712107414181 lcc2-17
      9 -1343902712107414181 lcc2-18
     20 -1343902712107414181 lcc2-19
     15 -1343902712107414181 lcc2-20
     23 -1343902712107414181 lcc2-21
     19 -1343902712107414181 lcc2-22
     44 -1343902712107414181 lcc2-23
     62 -1343902712107414181 lcc2-24
     27 -1343902712107414181 lcc2-25
     23 -1343902712107414181 lcc2-26
      6 -1343902712107414181 lcc2-27
      9 -1343902712107414181 lcc2-28
      2 -1343902712107414181 lcc2-29
     41 -1343902712107414181 lcc2-30
     58 -1343902712107414181 lcc2-31
     51 -1343902712107414181 lcc2-32
     45 -1343902712107414181 lcc2-33
     86 -1343902712107414181 lcc2-34
     26 -1343902712107414181 lcc2-35
     54 -1343902712107414181 lcc2-36
     10 -1343902712107414181 lcc2-37
      7 -1343902712107414181 lcc2-39
      7 -1343902712107414181 lcc2-40
     11 -1359021077196632477 lcc2-04
     13 -1359021077196632477 lcc2-05
     32 -1370454813454764521 lcc2-01
     26 -1370454813454764521 lcc2-02
     23 -1370454813454764521 lcc2-03
      7 -1370454813454764521 lcc2-04
     67 -1370454813454764521 lcc2-05
      2 -1370454813454764521 lcc2-06
     35 -1370454813454764521 lcc2-09
      2 -1370454813454764521 lcc2-10
     51 -1370454813454764521 lcc2-11
     64 -1370454813454764521 lcc2-12
    129 -1370454813454764521 lcc2-13
     30 -1370454813454764521 lcc2-14
     39 -1370454813454764521 lcc2-15
     25 -1370454813454764521 lcc2-16
     36 -1370454813454764521 lcc2-18
     23 -1370454813454764521 lcc2-19
      9 -1370454813454764521 lcc2-20
      7 -1370454813454764521 lcc2-21
     81 -1370454813454764521 lcc2-22
     82 -1370454813454764521 lcc2-23
     14 -1370454813454764521 lcc2-24
     12 -1370454813454764521 lcc2-25
      8 -1370454813454764521 lcc2-26
      9 -1370454813454764521 lcc2-29
     24 -1370454813454764521 lcc2-30
     10 -1370454813454764521 lcc2-31
     32 -1370454813454764521 lcc2-32
     38 -1370454813454764521 lcc2-33
    169 -1370454813454764521 lcc2-34
     51 -1370454813454764521 lcc2-35
      7 -1370454813454764521 lcc2-36
     19 -1370454813454764521 lcc2-37
     21 -1370454813454764521 lcc2-38
     18 -1370454813454764521 lcc2-39
     26 -1370454813454764521 lcc2-40
      2 -1378666839320686073 lcc2-21
     19 1386574965830629791 lcc2-26
      3 -1395406515136565963 lcc2-29
      2 -1395406515136565963 lcc2-30
     69 -1397364319370723833 lcc2-01
      2 -1397364319370723833 lcc2-02
     41 -1397364319370723833 lcc2-03
     15 -1397364319370723833 lcc2-04
     40 -1397364319370723833 lcc2-05
     16 -1397364319370723833 lcc2-06
     18 -1397364319370723833 lcc2-09
     17 -1397364319370723833 lcc2-14
     16 -1397364319370723833 lcc2-15
     42 -1397364319370723833 lcc2-16
      3 -1397364319370723833 lcc2-17
     17 -1397364319370723833 lcc2-18
      2 -1397364319370723833 lcc2-19
      2 -1397364319370723833 lcc2-20
     22 -1397364319370723833 lcc2-22
     39 -1397364319370723833 lcc2-23
      1 -1397364319370723833 lcc2-24
     24 -1397364319370723833 lcc2-25
      5 -1397364319370723833 lcc2-26
     69 -1397364319370723833 lcc2-27
     93 -1397364319370723833 lcc2-28
     31 -1397364319370723833 lcc2-29
      3 -1397364319370723833 lcc2-30
     31 -1397364319370723833 lcc2-31
     12 -1397364319370723833 lcc2-33
     36 -1397364319370723833 lcc2-34
     42 -1397364319370723833 lcc2-35
     53 -1397364319370723833 lcc2-36
      6 -1397364319370723833 lcc2-37
      4 -1397364319370723833 lcc2-38
     82 -1397364319370723833 lcc2-39
      6 -1397364319370723833 lcc2-40
     89 -1409378229769168303 lcc2-03
     22 -1409378229769168303 lcc2-04
      6 -1409378229769168303 lcc2-05
      5 -1409378229769168303 lcc2-06
