8,01,09:22:34,lcc2-14,opened,7828249045692083941
8,01,09:27:46,lcc2-14,closed,7828249045692083941
8,01,09:28:57,lcc2-13,opened,181628591540876763
8,01,09:29:17,lcc1-10,closed,1592026935636530278
8,01,09:29:32,lcc1-25,closed,3979248016365118357
8,01,09:29:52,lcc1-22,opened,3979248016365118357
8,01,09:36:35,lcc1-27,opened,8505866093505581787
8,01,09:37:52,lcc2-14,opened,7828249045692083941
8,01,09:41:45,lcc2-05,opened,2581885353395525254
8,01,09:42:52,lcc2-02,closed,6323672063433969337
8,01,09:43:07,lcc2-01,closed,2259775784597895399
8,01,09:43:43,lcc1-13,closed,7474391472964963141
8,01,09:43:50,lcc1-12,closed,3525770527775037856
8,01,09:45:54,lcc1-11,closed,1511426737145847007
8,01,09:46:07,lcc2-02,opened,3263714738316856976
8,01,09:47:13,lcc2-12,closed,6315853537823407977
8,01,09:48:37,lcc2-37,closed,3979234016363118493
8,01,09:48:51,lcc2-03,closed,7767588597905110237
8,01,09:49:49,lcc2-37,opened,3979234016363118493
8,01,09:50:04,lcc2-15,closed,6611786433543370014
8,01,09:50:45,lcc2-27,closed,1658197083719941707
8,01,09:51:28,lcc2-37,closed,3979234016363118493
8,01,09:51:38,lcc1-23,closed,797090375869983778
8,01,09:51:42,lcc2-09,opened,2705204531760030874
8,01,09:51:56,lcc2-38,closed,1854180937633683269
8,01,09:52:43,lcc2-15,opened,1429902644876426458
8,01,09:53:22,lcc2-21,closed,6032469473605117991
8,01,09:53:49,lcc2-34,closed,2067555702277300359
8,01,09:54:58,lcc2-27,opened,1129240683772798575
8,01,09:55:24,lcc1-35,closed,7713303502962273768
8,01,09:55:36,lcc1-02,closed,28788163419506501
8,01,09:55:44,lcc2-16,opened,7909979646877634871
8,01,09:56:01,lcc2-36,closed,5017931950784893330
8,01,09:56:09,lcc2-39,closed,5909952647001635330
8,01,09:56:14,lcc2-28,opened,4600773531521444550
8,01,09:56:26,lcc2-18,opened,6686385515387997027
8,01,09:56:37,lcc2-01,opened,1426667194323855741
8,01,09:56:44,lcc2-12,opened,3794960133494641115
8,01,09:56:47,lcc1-36,closed,3494169906591418440
8,01,09:56:51,lcc1-05,closed,252733120965512912
8,01,09:57:19,lcc2-13,closed,181628591540876763
8,01,09:57:27,lcc2-02,closed,3263714738316856976
8,01,09:57:34,lcc1-38,closed,1339521438823693542
8,01,09:57:48,lcc2-22,closed,5139504876787956978
8,01,09:57:50,lcc1-22,closed,3979248016365118357
8,01,09:58:05,lcc1-21,closed,6697398331250867901
8,01,09:58:07,lcc1-15,closed,4407974064287469667
8,01,09:58:16,lcc2-20,closed,5379560139188714955
8,01,09:58:17,lcc1-14,closed,6972318600730588583
8,01,09:58:24,lcc1-16,closed,8383141427118669524
8,01,09:58:53,lcc1-17,closed,181623591397876379
8,01,09:59:19,lcc2-25,closed,2963660150868505893
8,01,09:59:31,lcc2-16,closed,7909979646877634871
8,01,09:59:34,lcc2-27,closed,1129240683772798575
8,01,09:59:37,lcc2-11,closed,6873798175545649257
8,01,09:59:37,lcc2-15,closed,1429902644876426458
8,01,09:59:42,lcc2-28,closed,4600773531521444550
8,01,10:00:00,lcc2-15,opened,1429902644876426458
8,01,10:00:07,lcc2-22,opened,3776414004900389737
8,01,10:00:11,lcc2-16,opened,7909979646877634871
8,01,10:02:26,lcc1-27,closed,8505866093505581787
8,01,10:02:27,lcc2-19,opened,211398322659003393
8,01,10:02:35,lcc2-03,opened,1339521438823693542
8,01,10:02:49,lcc2-02,opened,8932554671317812592
8,01,10:04:42,lcc2-25,opened,6323662063435969369
8,01,10:04:42,lcc2-32,opened,6294068308124594376
8,01,10:04:51,lcc2-34,opened,5600093142187441820
8,01,10:04:53,lcc2-26,opened,6323662063435969369
8,01,10:05:05,lcc2-26,closed,6323662063435969369
8,01,10:07:20,lcc1-30,closed,884241588131078174
8,01,10:07:21,lcc2-04,opened,8798355730920734777
8,01,10:07:21,lcc2-14,opened,4812856046607702584
8,01,10:07:24,lcc2-23,closed,3861946494254556760
8,01,10:07:27,lcc2-24,closed,3913409002458538420
8,01,10:08:15,lcc1-29,closed,6198586898161654007
8,01,10:08:37,lcc1-39,closed,1756942229050808231
8,01,10:09:09,lcc2-13,opened,6489419510285880199
8,01,10:10:52,lcc2-28,opened,5871390670008534719
8,01,10:10:54,lcc2-26,opened,7894684461023779022
8,01,10:11:17,lcc2-11,opened,537098564582053922
8,01,10:14:34,lcc2-16,opened,1245271104817885410
8,01,10:15:09,lcc2-23,opened,3676715601045701205
8,01,10:16:36,lcc2-20,opened,7909979646877634871
8,01,10:17:45,lcc2-30,opened,8061980558300748406
8,01,10:18:25,lcc2-24,opened,2963660150847505820
8,01,10:22:32,lcc2-22,closed,3776414004900389737
8,01,10:23:08,lcc2-38,opened,3525765527660037508
8,01,10:23:17,lcc2-37,opened,3228130402790252759
8,01,10:29:23,lcc2-22,opened,5676741601088701120
8,01,10:32:22,lcc2-06,opened,1756942229050808231
8,01,11:00:30,lcc2-05,closed,2581885353395525254
8,01,11:04:16,lcc2-14,closed,4812856046607702584
8,01,11:04:47,lcc2-02,closed,8932554671317812592
8,01,11:05:05,lcc2-03,closed,1339521438823693542
8,01,11:05:18,lcc2-16,closed,1245271104817885410
8,01,11:05:43,lcc2-09,closed,2705204531760030874
8,01,11:06:34,lcc2-06,closed,1756942229050808231
8,01,11:06:38,lcc2-23,closed,3676715601045701205
8,01,11:09:58,lcc2-12,closed,3794960133494641115
8,01,11:27:55,lcc2-03,opened,4555955910301508223
8,01,11:32:11,lcc2-04,opened,434102934976789012
8,01,11:39:06,lcc2-34,closed,5600093142187441820
8,01,11:39:30,lcc2-30,closed,8061980558300748406
8,01,11:40:11,lcc2-32,closed,6294068308124594376
8,01,11:40:40,lcc2-02,opened,4111744464731742670
8,01,11:41:05,lcc2-28,closed,5871390670008534719
8,01,11:41:28,lcc2-05,opened,3325151423957542091
8,01,11:41:37,lcc2-04,closed,434102934976789012
8,01,11:41:41,lcc2-25,closed,6323662063435969369
8,01,11:41:46,lcc2-11,closed,537098564582053922
8,01,11:41:59,lcc2-26,closed,7894684461023779022
8,01,11:44:28,lcc2-24,closed,2963660150847505820
8,01,11:44:29,lcc2-14,opened,6489419510285880199
8,01,11:44:40,lcc2-14,closed,6489419510285880199
8,01,11:45:02,lcc2-05,closed,3325151423957542091
8,01,11:46:31,lcc2-18,closed,6686385515387997027
8,01,11:46:37,lcc2-05,opened,1592026935636530278
8,01,11:46:47,lcc2-05,closed,1592026935636530278
8,01,11:47:05,lcc2-20,closed,7909979646877634871
8,01,11:47:10,lcc2-19,closed,211398322659003393
8,01,11:47:56,lcc2-05,opened,3823858959505172920
8,01,11:48:49,lcc2-37,closed,3228130402790252759
8,01,11:50:07,lcc2-38,closed,3525765527660037508
8,01,11:50:13,lcc2-06,opened,1592026935636530278
8,01,11:51:04,lcc2-06,closed,1592026935636530278
8,01,11:51:49,lcc2-05,closed,3823858959505172920
8,01,11:52:18,lcc2-05,opened,2259775784597895399
8,01,11:52:39,lcc2-06,opened,1592026935636530278
8,01,11:54:23,lcc2-13,opened,181628591540876763
8,01,11:58:28,lcc2-22,closed,5676741601088701120
8,01,11:59:03,lcc2-12,opened,5676741601088701120
8,01,12:00:09,lcc2-05,closed,2259775784597895399
8,01,12:02:15,lcc2-03,closed,4555955910301508223
8,01,12:04:26,lcc2-18,opened,2259775784597895399
8,01,12:05:34,lcc2-22,opened,5845288217995788705
8,01,12:06:04,lcc2-05,opened,8141854651774428889
8,01,12:07:04,lcc2-25,opened,5250858258311317138
8,01,12:07:15,lcc2-24,opened,5250858258311317138
8,01,12:07:24,lcc2-34,opened,1339534438933693707
8,01,12:07:32,lcc2-24,closed,5250858258311317138
8,01,12:08:20,lcc2-13,closed,181628591540876763
8,01,12:08:52,lcc2-06,closed,1592026935636530278
8,01,12:10:02,lcc2-16,opened,6230649230963239277
8,01,12:10:09,lcc2-32,opened,3525769527641037477
8,01,12:10:11,lcc2-13,opened,8000906227217334149
8,01,12:11:57,lcc2-20,opened,4021275451836850949
8,01,12:12:08,lcc2-19,opened,8383141427118669524
8,01,12:13:51,lcc2-30,opened,2920947546098514130
8,01,12:15:03,lcc2-39,opened,1103324556760919273
8,01,12:15:42,lcc2-04,opened,7608793409787590986
8,01,12:15:52,lcc2-14,opened,612609048503710643
8,01,12:16:15,lcc2-15,opened,3979237016252118085
8,01,12:21:10,lcc2-11,opened,4757472099944421202
8,01,12:22:04,lcc2-23,opened,4829775529861075287
8,01,12:23:03,lcc2-09,opened,3823858959505172920
8,01,12:24:08,lcc2-37,opened,1854658410304102534
8,01,12:26:35,lcc2-26,opened,1592026935636530278
8,01,12:26:36,lcc2-09,closed,3823858959505172920
8,01,12:26:44,lcc2-26,closed,1592026935636530278
8,01,12:26:56,lcc2-09,opened,4423921597583768978
8,01,12:27:11,lcc2-25,closed,5250858258311317138
8,01,12:28:03,lcc2-05,closed,8141854651774428889
8,01,12:29:24,lcc2-23,closed,4829775529861075287
8,01,12:29:32,lcc2-09,closed,4423921597583768978
8,01,12:31:47,lcc2-05,opened,3325151423957542091
8,01,12:32:31,lcc2-09,opened,2088914938689277681
8,01,12:32:46,lcc2-06,opened,1592026935636530278
8,01,12:35:36,lcc2-23,opened,2123163673590251496
8,01,12:36:39,lcc2-06,closed,1592026935636530278
8,01,12:41:03,lcc2-37,closed,1854658410304102534
8,01,12:41:46,lcc2-11,closed,4757472099944421202
8,01,12:42:16,lcc2-14,closed,612609048503710643
8,01,12:42:27,lcc2-06,opened,1592026935636530278
8,01,12:43:13,lcc2-25,opened,5250858258311317138
8,01,12:43:47,lcc2-37,opened,2259775784597895399
8,01,12:45:51,lcc2-04,closed,7608793409787590986
8,01,12:46:09,lcc2-05,closed,3325151423957542091
8,01,12:49:02,lcc2-19,closed,8383141427118669524
8,01,12:53:29,lcc2-14,opened,5871390670008534719
8,01,12:53:29,lcc2-37,closed,2259775784597895399
8,01,12:53:42,lcc2-27,opened,8061980558300748406
8,01,12:53:59,lcc2-26,opened,6294068308124594376
8,01,12:54:06,lcc2-18,opened,5250858258311317138
8,01,12:56:44,lcc2-25,opened,7894684461023779022
8,01,12:58:22,lcc2-05,opened,1511426737145847007
8,01,12:59:26,lcc2-05,closed,1511426737145847007
8,01,13:00:10,lcc2-04,opened,1511426737145847007
8,01,13:02:26,lcc2-29,opened,4665995127744689054
8,01,13:02:39,lcc2-38,opened,211398322659003393
8,01,13:02:50,lcc2-37,opened,537098564582053922
8,01,13:06:54,lcc2-02,closed,4111744464731742670
8,01,13:07:41,lcc2-16,closed,6230649230963239277
8,01,13:08:23,lcc2-20,closed,4021275451836850949
8,01,13:08:35,lcc2-11,opened,1756942229050808231
8,01,13:09:00,lcc2-02,opened,606055827109821838
8,01,13:09:06,lcc2-16,opened,8383141427118669524
8,01,13:09:15,lcc2-15,opened,4021275451836850949
8,01,13:09:25,lcc2-02,closed,606055827109821838
8,01,13:09:37,lcc2-19,opened,2973386613785098638
8,01,13:13:55,lcc2-39,closed,1103324556760919273
8,01,13:14:03,lcc2-32,closed,3525769527641037477
8,01,13:15:11,lcc2-32,opened,866159304954541220
8,01,13:15:51,lcc2-03,opened,1505749092941580959
8,01,13:17:50,lcc2-06,opened,7474391472964963141
8,01,13:23:01,lcc2-21,opened,1138890781883891327
8,01,13:32:12,lcc2-18,closed,5250858258311317138
8,01,13:32:34,lcc2-19,closed,2973386613785098638
8,01,13:44:15,lcc2-36,opened,3325151423957542091
8,01,13:45:08,lcc2-29,closed,4665995127744689054
8,01,13:45:09,lcc2-06,closed,7474391472964963141
8,01,13:45:51,lcc2-21,closed,1138890781883891327
8,01,13:45:57,lcc2-36,opened,4668831764997161217
8,01,13:46:09,lcc2-21,opened,1138890781883891327
8,01,13:47:04,lcc2-21,closed,1138890781883891327
8,01,13:47:54,lcc2-27,closed,8061980558300748406
8,01,13:48:06,lcc2-38,closed,211398322659003393
8,01,13:48:08,lcc2-37,closed,537098564582053922
8,01,13:48:13,lcc2-25,closed,7894684461023779022
8,01,13:48:13,lcc2-26,closed,6294068308124594376
8,01,13:48:18,lcc2-19,opened,9145618048787133156
8,01,13:48:39,lcc2-37,opened,3325151423957542091
8,01,13:49:05,lcc2-14,closed,5871390670008534719
8,01,13:50:42,lcc2-02,opened,76959127363513319
8,01,13:51:16,lcc2-16,closed,8383141427118669524
8,01,13:51:20,lcc2-02,closed,76959127363513319
8,01,13:51:44,lcc2-01,closed,1426667194323855741
8,01,13:51:47,lcc2-15,closed,4021275451836850949
8,01,13:52:57,lcc2-37,closed,3325151423957542091
8,01,13:53:51,lcc2-37,opened,8719439851215716348
8,01,13:54:43,lcc2-36,closed,4668831764997161217
8,01,13:55:35,lcc2-09,closed,2088914938689277681
8,01,13:55:35,lcc2-36,opened,2259775784597895399
8,01,13:55:47,lcc2-24,opened,3525769527641037477
8,01,13:56:11,lcc2-24,closed,3525769527641037477
8,01,13:56:41,lcc2-24,opened,7231630694898296508
8,01,13:56:45,lcc2-25,opened,3525769527641037477
8,01,13:56:48,lcc2-04,closed,1511426737145847007
8,01,13:57:43,lcc2-16,opened,5250858258311317138
8,01,13:58:24,lcc2-19,closed,9145618048787133156
8,01,13:58:38,lcc2-15,opened,2973386613785098638
8,01,14:00:13,lcc1-22,opened,2619445375104124175
8,01,14:00:29,lcc1-05,opened,4537786178245217457
8,01,14:00:30,lcc1-31,opened,3813969363355339664
8,01,14:00:38,lcc1-36,opened,940711979449968786
8,01,14:00:46,lcc1-05,closed,4537786178245217457
8,01,14:00:53,lcc1-29,opened,8425510750364359058
8,01,14:00:54,lcc1-05,opened,4537786178245217457
8,01,14:00:55,lcc1-12,opened,2088914938689277681
8,01,14:00:59,lcc1-14,opened,4423921597583768978
8,01,14:01:04,lcc1-30,opened,5144953136625605419
8,01,14:01:07,lcc1-23,opened,936482671553638352
8,01,14:01:09,lcc1-34,opened,7953577543605036094
8,01,14:01:10,lcc1-38,opened,8464531023826443874
8,01,14:01:12,lcc1-24,opened,4757472099944421202
8,01,14:01:23,lcc1-39,opened,4019630151783918463
8,01,14:01:26,lcc1-15,opened,8119283856312609379
8,01,14:01:49,lcc1-16,opened,8882621759679813764
8,01,14:02:08,lcc1-14,closed,4423921597583768978
8,01,14:02:08,lcc2-14,opened,181616591547876894
8,01,14:02:15,lcc1-17,opened,4423921597583768978
8,01,14:02:21,lcc1-23,closed,936482671553638352
8,01,14:02:22,lcc1-33,opened,1589166670909840363
8,01,14:03:16,lcc1-23,opened,1511426737145847007
8,01,14:03:31,lcc1-28,opened,5139504876787956978
8,01,14:03:37,lcc1-11,opened,4537789178393217812
8,01,14:04:07,lcc1-25,opened,125316184517757322
8,01,14:05:29,lcc1-35,opened,6367713339379547997
8,01,14:07:01,lcc2-02,opened,2963660150866505891
8,01,14:08:01,lcc2-01,opened,1861253219027110227
8,01,14:08:31,lcc1-10,opened,1177767224436304394
8,01,14:11:30,lcc2-11,opened,7545694630206914701
8,01,14:11:56,lcc1-27,opened,7590658197183511096
8,01,14:13:09,lcc2-12,opened,8920988546239514426
8,01,14:14:24,lcc1-09,opened,6189701612473256786
8,01,14:14:38,lcc1-13,opened,1123282725763919220
8,01,14:14:58,lcc1-40,opened,7247698443964860080
8,01,14:15:27,lcc2-19,opened,6028769190250164666
8,01,14:19:00,lcc1-02,opened,8297087602933378065
8,01,14:20:40,lcc2-29,opened,6750046768876589791
8,01,14:21:22,lcc2-21,opened,769487769583761400
8,01,14:21:40,lcc2-14,closed,181616591547876894
8,01,14:21:46,lcc2-26,opened,5942901938361657986
8,01,14:22:20,lcc1-40,closed,7247698443964860080
8,01,14:22:23,lcc1-07,opened,3325151423957542091
8,01,14:22:28,lcc2-21,closed,769487769583761400
8,01,14:22:41,lcc2-20,opened,769487769583761400
8,01,14:22:44,lcc1-40,opened,9151109174817094692
8,01,14:25:51,lcc2-14,opened,3624172926727249421
8,01,14:29:21,lcc1-21,opened,8141854651774428889
8,01,14:31:37,lcc2-14,closed,3624172926727249421
8,01,14:33:35,lcc2-22,closed,5845288217995788705
8,01,14:34:31,lcc2-32,closed,866159304954541220
8,01,14:37:01,lcc1-21,closed,8141854651774428889
8,01,14:37:43,lcc2-03,closed,1505749092941580959
8,01,14:39:18,lcc2-34,opened,1958610698224707280
8,01,14:40:41,lcc2-27,opened,4555955910301508223
8,01,14:40:42,lcc2-28,opened,4597500221904993244
8,01,14:46:18,lcc2-34,closed,1958610698224707280
8,01,14:47:28,lcc1-02,closed,8297087602933378065
8,01,14:49:27,lcc2-01,closed,1861253219027110227
8,01,14:49:44,lcc2-02,closed,2963660150866505891
8,01,14:53:12,lcc2-01,opened,767301246798199321
8,01,14:53:17,lcc2-39,opened,4001673766298426114
8,01,15:01:11,lcc2-22,opened,434102934976789012
8,01,15:01:33,lcc2-21,opened,6323660063426969378
8,01,15:06:48,lcc2-36,closed,2259775784597895399
8,01,15:09:40,lcc2-38,opened,1958610698224707280
8,01,15:11:03,lcc2-39,closed,4001673766298426114
8,01,15:12:25,lcc2-39,opened,4001673766298426114
8,01,15:13:59,lcc2-04,opened,7828249045692083941
8,01,15:14:12,lcc2-05,opened,3917697788701592684
8,01,15:16:26,lcc1-27,opened,7247698443964860080
8,01,15:17:58,lcc1-24,closed,4757472099944421202
8,01,15:19:28,lcc2-02,opened,2123165673595251511
8,01,15:22:12,lcc2-14,opened,5878562769680816839
8,01,15:23:24,lcc2-11,closed,7545694630206914701
8,01,15:23:58,lcc2-30,opened,4757472099944421202
8,01,15:24:07,lcc2-09,opened,2963646150852505943
8,01,15:24:21,lcc2-09,opened,2963646150852505943
8,01,15:24:46,lcc2-09,opened,3740102697643901252
8,01,15:24:55,lcc1-27,closed,7247698443964860080
8,01,15:25:06,lcc2-38,closed,1958610698224707280
8,01,15:25:40,lcc2-38,opened,528935533025285122
8,01,15:31:36,lcc2-20,closed,769487769583761400
8,01,15:34:01,lcc2-01,closed,767301246798199321
8,01,15:34:16,lcc2-20,opened,1138890781883891327
8,01,15:34:35,lcc2-09,opened,2963646150852505943
8,01,15:35:06,lcc1-23,closed,1511426737145847007
8,01,15:36:34,lcc2-37,closed,8719439851215716348
8,01,15:36:48,lcc2-39,closed,4001673766298426114
8,01,15:37:00,lcc2-38,closed,528935533025285122
8,01,15:38:38,lcc2-20,closed,1138890781883891327
8,01,15:39:24,lcc2-30,closed,4757472099944421202
8,01,15:40:05,lcc2-16,closed,5250858258311317138
8,01,15:41:08,lcc2-15,opened,2963646150852505943
8,01,15:41:35,lcc2-04,closed,7828249045692083941
8,01,15:41:50,lcc2-37,opened,3362970083045516263
8,01,15:42:23,lcc2-05,closed,3917697788701592684
8,01,15:42:24,lcc2-23,closed,2123163673590251496
8,01,15:42:45,lcc2-11,opened,7545694630206914701
8,01,15:43:37,lcc2-11,closed,7545694630206914701
8,01,15:44:37,lcc2-12,closed,8920988546239514426
8,01,15:45:41,lcc2-25,closed,3525769527641037477
8,01,15:46:19,lcc2-30,opened,7545694630206914701
8,01,15:46:42,lcc2-14,closed,5878562769680816839
8,01,15:47:29,lcc2-24,closed,7231630694898296508
8,01,15:47:58,lcc1-35,closed,6367713339379547997
8,01,15:48:27,lcc2-29,closed,6750046768876589791
8,01,15:48:42,lcc2-19,closed,6028769190250164666
8,01,15:49:29,lcc1-31,closed,3813969363355339664
8,01,15:49:44,lcc2-30,closed,7545694630206914701
8,01,15:50:07,lcc2-37,closed,3362970083045516263
8,01,15:50:49,lcc2-25,opened,7545694630206914701
8,01,15:50:50,lcc2-19,opened,3362970083045516263
8,01,15:51:08,lcc2-24,opened,8920988546239514426
8,01,15:52:24,lcc1-38,closed,8464531023826443874
8,01,15:54:00,lcc2-23,opened,924114129111892550
8,01,15:54:09,lcc1-39,closed,4019630151783918463
8,01,15:54:31,lcc2-34,opened,7692366708774340106
8,01,15:54:55,lcc2-14,opened,1181071136673481465
8,01,15:55:59,lcc1-30,closed,5144953136625605419
8,01,15:56:15,lcc1-29,closed,8425510750364359058
8,01,15:56:35,lcc1-07,closed,3325151423957542091
8,01,15:56:35,lcc2-22,closed,434102934976789012
8,01,15:56:37,lcc1-05,closed,4537786178245217457
8,01,15:56:52,lcc1-10,closed,1177767224436304394
8,01,15:57:13,lcc2-21,closed,6323660063426969378
8,01,15:57:16,lcc1-13,closed,1123282725763919220
8,01,15:57:17,lcc2-02,closed,2123165673595251511
8,01,15:57:19,lcc1-25,closed,125316184517757322
8,01,15:57:21,lcc2-02,opened,5195379707319744573
8,01,15:57:26,lcc1-33,closed,1589166670909840363
8,01,15:57:38,lcc1-34,closed,7953577543605036094
8,01,15:57:51,lcc1-12,closed,2088914938689277681
8,01,15:58:23,lcc2-01,opened,2123165673595251511
8,01,15:58:38,lcc1-11,closed,4537789178393217812
8,01,15:58:57,lcc1-36,closed,940711979449968786
8,01,16:00:54,lcc2-11,opened,8589497854643253173
8,01,16:00:54,lcc2-20,opened,1435768292204061601
8,01,16:00:56,lcc1-22,closed,2619445375104124175
8,01,16:01:25,lcc1-09,closed,6189701612473256786
8,01,16:01:29,lcc2-32,opened,3676718601190701693
8,01,16:01:42,lcc2-29,opened,6630670364148915952
8,01,16:01:46,lcc1-17,closed,4423921597583768978
8,01,16:01:52,lcc1-16,closed,8882621759679813764
8,01,16:01:54,lcc2-28,closed,4597500221904993244
8,01,16:03:01,lcc1-38,opened,494276907312419623
8,01,16:03:16,lcc1-20,opened,2498295721285795035
8,01,16:03:20,lcc2-26,closed,5942901938361657986
8,01,16:04:15,lcc2-39,opened,5909952647001635330
8,01,16:05:11,lcc2-37,opened,5144953136625605419
8,01,16:05:19,lcc2-37,closed,5144953136625605419
8,01,16:05:21,lcc2-05,opened,7828249045692083941
8,01,16:05:51,lcc1-02,opened,181628591540876763
8,01,16:05:51,lcc1-23,opened,3301127025020418587
8,01,16:06:53,lcc1-21,opened,7117415240072185479
8,01,16:09:07,lcc1-09,opened,4704464334914117876
8,01,16:09:29,lcc1-10,opened,4066447336050992160
8,01,16:10:25,lcc2-13,closed,8000906227217334149
8,01,16:10:26,lcc1-11,opened,5656349970913256933
8,01,16:10:41,lcc1-17,opened,492294198715964852
8,01,16:11:11,lcc1-25,opened,5191114335004535715
8,01,16:11:50,lcc1-36,opened,8351030479232026011
8,01,16:13:04,lcc1-16,opened,3263714738316856976
8,01,16:13:20,lcc1-13,opened,6461936188654789365
8,01,16:13:33,lcc2-04,opened,7828249045692083941
8,01,16:13:35,lcc2-27,closed,4555955910301508223
8,01,16:13:50,lcc2-30,opened,1505755092964580942
8,01,16:14:03,lcc2-13,opened,4555955910301508223
8,01,16:14:50,lcc1-12,opened,3917697788701592684
8,01,16:15:28,lcc2-04,closed,7828249045692083941
8,01,16:17:20,lcc1-15,opened,3229573231024609903
8,01,16:17:28,lcc2-01,opened,2123165673595251511
8,01,16:19:03,lcc2-04,opened,172189802169597713
8,01,16:19:41,lcc1-27,opened,7828249045692083941
8,01,16:21:26,lcc1-02,closed,181628591540876763
8,01,16:27:09,lcc2-37,opened,6315853537823407977
8,01,16:31:48,lcc1-07,opened,5326035253233375500
8,01,16:36:42,lcc2-26,opened,1013493343514271172
8,01,16:44:51,lcc2-02,closed,5195379707319744573
8,01,16:48:06,lcc1-25,closed,5191114335004535715
8,01,16:51:33,lcc2-01,closed,2123165673595251511
8,01,16:54:48,lcc2-16,opened,3740102697643901252
8,01,16:56:37,lcc1-36,closed,8351030479232026011
8,01,16:56:58,lcc2-02,opened,434102934976789012
8,01,16:59:17,lcc2-02,closed,434102934976789012
8,01,17:01:04,lcc2-02,opened,2973386613785098638
